"ArticleId","SiteId","ZoneId","Date","Quantity","Price","CostPrice"
169281,8,2,2019-04-12,1.00,21.90,15.56
165811,6,1,2018-07-06,3.00,20.90,15.60
167108,4,1,2019-04-14,4.00,26.90,18.62
200838,5,1,2019-02-19,6.00,95.00,81.19
194516,7,2,2019-01-17,2.00,46.90,28.16
174022,9,2,2018-11-27,3.00,261.45,195.74
167108,8,2,2019-02-15,-7.00,27.90,18.57
176139,8,2,2019-04-23,1.00,197.00,142.00
167108,7,2,2019-07-23,1.00,26.90,18.58
200838,5,1,2019-05-29,2.00,95.00,85.43
171979,5,1,2019-01-20,4.00,43.50,28.13
172551,5,1,2018-08-20,5.00,98.90,82.12
170295,4,1,2019-07-23,33.00,26.00,17.65
199219,8,2,2019-05-16,10.00,89.00,145.84
170069,8,2,2018-12-02,18.00,59.90,44.25
172551,4,1,2019-06-13,10.00,92.00,86.20
174022,6,1,2018-07-05,7.00,229.00,190.01
170936,8,2,2019-06-24,6.00,39.00,31.98
171979,7,2,2018-10-26,12.00,42.60,28.11
200838,6,1,2018-11-13,7.00,95.00,85.53
170936,8,2,2019-01-24,11.00,39.00,28.05
172551,6,1,2019-04-09,2.00,86.70,78.96
165811,7,2,2018-11-15,7.00,21.90,15.37
174022,4,1,2019-05-06,4.00,239.00,204.70
176139,8,2,2018-12-18,5.00,199.00,147.38
199219,7,2,2018-07-03,19.00,87.90,76.97
176139,7,2,2019-07-10,4.00,197.00,141.85
199219,5,1,2018-12-28,9.00,89.00,78.61
167108,4,1,2018-11-02,8.00,24.90,18.60
172551,8,2,2018-12-30,18.00,90.50,81.81
167108,7,2,2018-07-19,13.00,24.90,18.52
174022,6,1,2019-03-03,2.00,266.00,189.28
165954,4,1,2019-05-07,1.00,8.70,5.87
170936,4,1,2018-11-05,9.00,39.00,30.06
199219,5,1,2018-07-01,8.00,87.90,77.53
200838,6,1,2019-04-10,26.00,95.00,82.94
200838,8,2,2018-10-26,21.00,95.00,85.53
176139,5,1,2019-01-14,2.00,199.00,142.00
200838,5,1,2019-05-22,4.00,95.00,85.39
172551,5,1,2018-12-21,15.00,90.50,83.11
170295,4,1,2019-03-13,8.00,24.50,15.78
200838,4,1,2018-07-29,3.00,104.00,84.20
199219,5,1,2019-03-08,15.00,89.00,77.18
165811,6,1,2019-05-23,11.00,21.90,15.84
165954,7,2,2018-07-28,1.00,10.50,7.01
176139,5,1,2019-01-02,2.00,199.00,141.51
171979,4,1,2018-12-30,4.00,43.50,28.12
199219,8,2,2019-05-06,3.00,89.00,77.83
174022,5,1,2019-01-11,5.00,239.00,187.06
200838,4,1,2018-12-17,5.00,95.00,85.61
174022,8,2,2018-11-23,6.00,249.00,191.90
200838,4,1,2019-01-20,6.00,87.90,81.39
194516,5,1,2019-03-16,1.00,46.50,28.60
171979,5,1,2019-03-26,7.00,44.40,28.92
165954,8,2,2018-08-25,1.00,11.30,7.06
170069,5,1,2018-09-04,3.00,58.90,45.41
172551,8,2,2018-11-17,6.00,90.50,82.42
176139,6,1,2019-01-21,2.00,199.00,142.00
171979,8,2,2018-09-18,1.00,50.50,28.11
170295,6,1,2019-02-25,8.00,24.50,15.78
172551,4,1,2018-09-01,11.00,90.50,81.27
167108,8,2,2018-12-22,14.00,27.90,18.60
199219,7,2,2019-05-30,6.00,89.00,78.28
200838,8,2,2019-05-01,4.00,95.00,81.92
170936,6,1,2019-07-12,6.00,39.00,32.38
171979,7,2,2018-12-07,1.00,45.60,29.10
174022,7,2,2019-01-03,17.00,239.00,191.70
170069,8,2,2018-09-10,6.00,90.90,45.41
170936,5,1,2018-07-06,5.00,39.00,30.06
171979,7,2,2019-01-22,4.00,43.50,28.11
172551,5,1,2018-07-16,3.00,98.90,78.93
167108,8,2,2019-02-20,2.00,27.90,18.57
176139,7,2,2019-04-17,9.00,197.00,142.00
170936,6,1,2019-04-23,9.00,39.00,30.13
174022,5,1,2018-08-20,2.00,259.00,190.00
167108,7,2,2019-04-04,5.00,26.90,18.62
170936,6,1,2019-04-09,6.00,39.00,30.13
199219,5,1,2019-02-12,-3.00,89.00,78.09
170295,4,1,2019-03-16,12.00,24.50,15.78
176139,6,1,2018-09-23,2.00,214.00,152.67
170936,8,2,2019-03-29,14.00,58.50,30.13
167108,7,2,2019-03-14,6.00,39.06,18.57
167108,7,2,2019-02-25,4.00,27.90,18.57
171979,8,2,2019-05-20,1.00,50.40,54.14
170295,4,1,2019-03-06,12.00,24.50,15.78
172551,8,2,2018-07-10,30.00,86.70,79.64
167108,4,1,2018-07-19,4.00,24.90,18.57
200838,7,2,2019-01-13,2.00,95.00,81.29
172551,8,2,2018-09-03,19.00,90.50,81.76
171979,6,1,2019-03-04,1.00,43.50,28.18
194516,7,2,2019-05-11,4.00,43.80,27.44
199219,4,1,2018-07-25,10.00,87.90,77.82
172551,7,2,2019-04-01,3.00,86.70,79.47
165811,5,1,2019-05-25,19.00,21.90,15.84
174022,6,1,2019-06-15,6.00,239.00,200.08
170295,6,1,2018-11-19,1.00,24.50,15.93
170936,6,1,2019-03-14,7.00,39.00,30.13
170295,6,1,2019-06-11,4.00,26.00,17.59
199219,5,1,2019-04-02,9.00,89.00,76.73
170295,8,2,2019-02-18,-3.00,24.50,15.78
172671,6,1,2018-09-21,3.00,20.90,10.06
199219,5,1,2019-02-23,9.00,89.00,78.09
167108,7,2,2019-01-21,1.00,27.90,18.64
170295,4,1,2018-09-07,4.00,29.90,18.89
170936,5,1,2018-12-28,6.00,39.00,30.08
170295,5,1,2019-05-29,13.00,26.00,15.80
170936,4,1,2019-07-29,5.00,39.00,32.45
170936,4,1,2018-09-05,2.00,39.00,30.06
165811,7,2,2018-12-01,3.00,21.90,15.74
171979,8,2,2019-06-13,4.00,50.40,28.95
200838,6,1,2018-09-20,5.00,104.00,84.92
200838,5,1,2018-09-08,15.00,94.90,84.92
165954,4,1,2018-11-21,13.00,8.70,5.85
200838,8,2,2018-08-13,10.00,94.90,85.73
165811,4,1,2019-03-14,9.00,21.90,15.75
170295,8,2,2019-07-20,24.00,26.00,17.65
172551,5,1,2018-12-03,5.00,98.90,83.15
165811,8,2,2018-07-27,3.00,20.90,15.60
200838,7,2,2018-12-28,10.00,95.00,81.86
172551,8,2,2018-08-06,3.00,90.50,81.34
199219,5,1,2019-04-27,12.00,89.00,78.05
172671,8,2,2019-04-15,1.00,19.90,10.87
174022,7,2,2019-04-19,14.00,239.00,202.37
170936,5,1,2018-08-03,18.00,39.00,30.05
169281,8,2,2019-03-09,1.00,32.85,15.31
194516,5,1,2018-09-18,1.00,45.60,28.63
176139,7,2,2019-03-28,5.00,275.80,142.00
170295,4,1,2019-02-23,8.00,24.50,15.78
170295,8,2,2018-08-04,2.00,29.90,18.29
170936,8,2,2019-04-15,4.00,39.00,30.13
200838,6,1,2019-04-07,3.00,95.00,84.34
176139,8,2,2018-08-23,3.00,214.00,152.58
174022,4,1,2018-08-13,4.00,259.00,190.00
169281,5,1,2018-10-10,1.00,21.90,15.57
170936,8,2,2019-05-23,9.00,39.00,30.15
165811,6,1,2019-02-11,-9.00,21.90,15.75
167108,4,1,2019-01-09,5.00,27.90,18.57
194516,4,1,2019-02-14,-5.00,46.90,27.26
172551,6,1,2019-06-28,7.00,86.70,80.05
165811,8,2,2019-05-29,15.00,21.90,15.84
199219,4,1,2019-06-23,7.00,89.00,78.75
200838,8,2,2018-11-08,14.00,95.00,85.53
200838,5,1,2019-04-19,22.00,95.00,84.46
194516,4,1,2019-03-29,1.00,46.50,28.61
200838,6,1,2018-10-07,15.00,95.00,85.53
174022,5,1,2018-10-05,3.00,259.00,189.62
165811,4,1,2018-08-03,30.00,20.90,15.71
194516,7,2,2018-09-18,2.00,45.60,28.63
174022,5,1,2018-10-12,10.00,259.00,189.62
174022,6,1,2019-02-20,11.00,266.00,191.07
174022,6,1,2018-11-17,12.00,259.00,189.49
194516,9,2,2018-11-04,2.00,47.88,27.73
172551,7,2,2019-07-05,14.00,86.70,79.97
169281,6,1,2019-03-30,1.00,21.90,15.30
167108,4,1,2019-02-06,-1.00,27.90,18.56
172671,4,1,2019-07-01,1.00,19.90,10.98
170936,9,2,2018-11-27,19.00,40.95,30.66
200838,6,1,2019-03-13,16.00,95.00,81.92
170936,4,1,2019-04-19,7.00,39.00,30.13
174022,5,1,2018-08-16,16.00,259.00,190.00
172551,7,2,2019-06-02,1.00,92.00,83.33
174022,5,1,2019-03-28,4.00,266.00,197.23
172551,7,2,2018-08-11,7.00,93.90,78.89
199219,8,2,2019-04-05,2.00,89.00,77.33
171979,4,1,2019-05-12,2.00,50.40,28.94
172551,8,2,2019-07-13,1.00,92.00,81.10
169281,4,1,2018-10-15,6.00,21.90,15.55
169281,5,1,2019-01-25,1.00,21.90,16.09
170295,5,1,2019-05-06,26.00,24.50,15.80
167108,5,1,2019-07-15,2.00,26.90,18.58
200838,6,1,2018-07-12,7.00,94.90,84.70
174022,8,2,2018-09-15,4.00,239.00,198.90
170069,7,2,2018-07-11,2.00,62.90,45.19
199219,6,1,2019-06-08,3.00,89.00,78.43
170295,7,2,2019-07-18,4.00,26.00,17.65
200838,4,1,2019-07-26,3.00,95.00,85.74
172671,4,1,2019-02-16,-2.00,19.90,10.75
167108,5,1,2018-10-20,2.00,38.90,18.85
172551,4,1,2019-01-19,6.00,90.50,82.51
170069,7,2,2018-09-10,1.00,90.90,44.61
165811,7,2,2018-08-09,23.00,20.90,15.71
165811,4,1,2019-06-30,7.00,21.90,15.83
167108,4,1,2019-02-02,-8.00,27.90,18.56
172551,6,1,2019-05-25,2.00,95.90,82.07
172671,6,1,2019-04-07,1.00,19.90,10.88
165811,7,2,2019-05-12,3.00,21.90,15.84
167108,5,1,2018-09-13,7.00,24.90,20.75
174022,7,2,2019-01-31,1.00,249.00,191.70
200838,7,2,2019-05-27,5.00,95.00,81.49
199219,6,1,2019-04-23,8.00,89.00,76.69
174022,7,2,2019-05-09,5.00,239.00,203.70
170069,7,2,2019-07-02,4.00,59.90,42.62
165811,4,1,2018-09-04,3.00,20.90,15.72
174022,9,2,2018-11-12,3.00,261.45,195.74
199219,5,1,2018-07-15,18.00,90.90,77.81
194516,4,1,2019-07-03,9.00,43.80,27.44
174022,6,1,2018-10-30,23.00,229.00,189.49
200838,8,2,2019-02-02,-4.00,95.00,81.70
176139,7,2,2019-03-09,8.00,275.80,142.00
172551,5,1,2019-01-12,18.00,90.50,82.25
200838,8,2,2018-10-09,9.00,95.00,85.54
171979,8,2,2018-12-08,1.00,46.30,28.86
165811,5,1,2019-03-10,2.00,21.90,15.75
170295,4,1,2018-08-03,1.00,29.90,18.67
170936,7,2,2019-02-13,-7.00,39.00,30.13
174022,7,2,2019-03-26,2.00,372.40,194.21
200838,6,1,2018-08-04,1.00,104.00,85.27
170069,5,1,2018-10-04,10.00,59.90,43.86
167108,9,2,2018-11-08,13.00,26.15,19.05
170936,5,1,2018-12-31,5.00,39.00,30.08
165811,5,1,2018-11-15,9.00,21.90,15.37
176139,7,2,2019-02-08,-1.00,199.00,142.00
199219,5,1,2018-07-10,14.00,87.90,77.78
165811,6,1,2019-02-06,-12.00,21.90,15.75
169281,8,2,2019-07-28,1.00,21.90,15.49
172671,4,1,2018-07-28,2.00,20.90,10.28
200838,5,1,2018-08-06,3.00,104.00,85.01
194516,5,1,2019-05-27,5.00,43.80,27.44
165811,7,2,2018-08-05,2.00,20.90,15.71
165811,7,2,2018-10-06,3.00,21.90,15.37
172551,4,1,2018-10-17,1.00,90.50,81.85
199219,6,1,2019-04-04,10.00,89.00,78.14
171979,8,2,2018-11-30,3.00,46.30,28.23
171979,4,1,2019-06-24,2.00,50.40,28.95
200838,4,1,2018-11-04,8.00,95.00,85.53
174022,5,1,2018-11-29,11.00,229.00,189.62
174022,4,1,2019-04-07,8.00,239.00,204.09
174022,8,2,2019-06-13,1.00,239.00,199.47
199219,6,1,2018-11-01,6.00,89.00,78.31
165811,4,1,2018-12-06,1.00,21.90,15.73
199219,8,2,2019-04-08,29.00,89.00,77.33
167108,6,1,2019-02-14,-2.00,27.90,18.57
171979,5,1,2019-04-28,1.00,50.40,28.95
199219,8,2,2018-12-22,8.00,89.00,78.40
194516,5,1,2018-09-24,1.00,45.60,28.63
200838,8,2,2019-03-24,21.00,142.50,80.76
171979,6,1,2018-10-16,1.00,49.60,28.10
170069,4,1,2018-11-10,1.00,83.90,43.98
167108,4,1,2019-01-23,2.00,27.90,18.56
170069,6,1,2018-07-13,1.00,62.90,45.20
170936,6,1,2019-02-28,5.00,39.00,30.13
167108,6,1,2018-08-14,3.00,24.90,18.93
176139,6,1,2019-05-11,2.00,199.00,141.85
172671,5,1,2018-11-22,1.00,19.90,10.55
194516,8,2,2018-11-04,2.00,45.60,27.19
165811,6,1,2019-05-02,34.00,21.90,15.84
170295,4,1,2019-05-22,32.00,24.50,15.80
165811,8,2,2018-10-31,10.00,21.90,15.37
172551,7,2,2018-11-25,16.00,90.50,83.68
165811,4,1,2019-01-08,7.00,21.90,15.76
167108,6,1,2019-03-28,6.00,27.90,18.56
170936,4,1,2019-06-30,3.00,39.00,32.11
167108,6,1,2019-06-05,8.00,26.90,18.58
174022,4,1,2019-02-25,3.00,266.00,196.87
170936,6,1,2019-02-18,-4.00,39.00,30.13
172551,7,2,2018-12-01,3.00,93.90,83.62
176139,5,1,2018-09-14,3.00,214.00,152.67
200838,5,1,2019-01-27,8.00,95.00,81.19
172671,6,1,2018-07-04,1.00,20.90,10.59
200838,7,2,2018-09-25,2.00,109.00,84.56
169281,6,1,2018-09-22,1.00,25.50,16.91
171979,5,1,2019-05-28,3.00,50.40,28.95
170295,5,1,2018-10-05,7.00,24.50,16.14
165811,6,1,2018-07-23,10.00,20.90,15.60
169281,8,2,2018-07-11,1.00,34.70,14.99
170936,4,1,2018-12-15,3.00,39.00,30.08
172551,5,1,2019-05-16,14.00,95.90,154.07
170936,7,2,2019-06-10,4.00,41.40,30.47
176139,7,2,2019-01-06,4.00,199.00,141.61
174022,7,2,2018-10-02,17.00,229.00,194.34
200838,7,2,2019-05-25,15.00,95.00,81.49
170936,4,1,2018-12-23,3.00,39.00,30.08
174022,8,2,2019-05-03,4.00,239.00,192.61
170295,9,2,2018-11-25,3.00,25.73,15.84
170936,5,1,2019-07-03,6.00,39.00,32.21
174022,5,1,2018-07-12,4.00,259.00,193.72
167108,7,2,2019-05-13,3.00,26.90,34.82
170936,5,1,2018-12-22,16.00,39.00,30.08
174022,4,1,2018-08-17,5.00,259.00,190.00
169281,7,2,2019-02-05,-3.00,21.90,15.31
169281,6,1,2019-04-18,2.00,21.90,15.55
174022,8,2,2018-10-20,13.00,229.00,191.90
172671,4,1,2019-05-02,1.00,19.90,10.95
170936,5,1,2018-11-17,14.00,39.00,30.06
170295,6,1,2019-05-12,28.00,24.50,15.80
172551,6,1,2019-05-29,7.00,92.00,82.16
170936,6,1,2019-06-17,5.00,39.00,30.84
174022,4,1,2018-09-24,3.00,229.00,193.62
172551,5,1,2019-06-07,4.00,92.00,82.90
170936,4,1,2019-02-07,-10.00,39.00,30.13
170936,7,2,2019-07-07,6.00,41.40,32.35
194516,7,2,2019-04-12,6.00,43.80,27.63
176139,9,2,2018-11-08,2.00,240.45,152.06
170936,7,2,2018-09-17,6.00,39.00,30.06
199219,8,2,2019-07-26,8.00,89.00,78.70
174022,4,1,2019-05-16,9.00,239.00,382.04
165811,8,2,2018-11-17,5.00,21.90,15.37
176139,5,1,2018-12-11,4.00,199.00,147.40
176139,4,1,2018-11-23,1.00,199.00,147.92
194516,6,1,2019-04-30,3.00,43.80,27.45
194516,7,2,2019-02-04,-3.00,37.80,27.25
172551,7,2,2018-12-10,1.00,86.70,83.08
170295,4,1,2019-01-20,16.00,24.50,15.80
200838,6,1,2019-06-02,8.00,95.00,85.22
176139,7,2,2018-10-04,3.00,194.24,152.67
200838,6,1,2018-08-15,12.00,94.90,85.26
165954,4,1,2019-03-14,4.00,8.70,5.87
170936,8,2,2018-09-12,14.00,39.00,30.06
170295,5,1,2019-06-02,10.00,26.00,16.47
172551,6,1,2019-05-16,5.00,95.90,153.45
194516,8,2,2019-07-11,1.00,43.80,27.44
174022,6,1,2019-04-18,15.00,239.00,204.34
170295,7,2,2019-01-04,2.00,24.50,15.72
174022,7,2,2018-09-26,10.00,229.00,203.18
174022,6,1,2019-07-25,7.00,239.00,199.97
170069,4,1,2018-10-04,2.00,59.90,43.56
170936,8,2,2019-01-28,4.00,39.00,28.05
165954,7,2,2018-10-21,2.00,8.70,5.90
165811,6,1,2019-02-17,-21.00,21.90,15.75
167108,8,2,2018-10-15,2.00,24.90,19.05
169281,5,1,2019-02-23,3.00,21.90,15.31
174022,4,1,2019-06-04,5.00,239.00,200.53
200838,7,2,2018-08-08,2.00,94.90,84.75
167108,7,2,2018-08-07,6.00,34.90,18.52
170295,9,2,2018-11-17,11.00,25.73,16.39
194516,6,1,2019-03-16,1.00,46.50,28.50
171979,9,2,2018-11-20,1.00,44.73,28.96
170936,5,1,2018-09-22,11.00,39.00,30.06
200838,5,1,2018-09-17,31.00,94.90,84.92
170295,8,2,2018-08-02,2.00,29.90,18.29
170069,8,2,2018-07-12,7.00,62.90,45.30
172551,6,1,2019-01-19,9.00,90.50,82.17
172671,4,1,2019-06-01,1.00,19.90,10.97
200838,7,2,2019-04-02,4.00,95.00,81.47
199219,5,1,2018-12-27,25.00,89.00,78.57
200838,4,1,2019-07-13,10.00,95.00,85.59
167108,8,2,2018-11-01,2.00,24.90,18.68
165954,8,2,2018-09-21,2.00,10.50,7.06
165954,7,2,2019-07-13,4.00,8.70,5.83
165811,6,1,2019-06-04,4.00,21.90,15.83
199219,9,2,2018-11-01,2.00,93.45,79.68
165811,5,1,2019-02-22,16.00,21.90,15.75
170936,6,1,2018-09-29,6.00,39.00,30.06
199219,5,1,2018-08-12,17.00,83.50,77.20
171979,8,2,2018-07-11,2.00,50.50,28.59
176139,7,2,2018-12-17,3.00,199.00,147.33
194516,7,2,2019-03-22,2.00,65.10,28.61
200838,8,2,2018-11-16,6.00,95.00,85.60
170295,5,1,2018-11-13,13.00,24.50,16.05
167108,7,2,2019-05-21,4.00,26.90,18.62
199219,7,2,2018-12-28,6.00,89.00,77.86
171979,8,2,2018-11-16,2.00,42.60,28.39
170295,4,1,2019-06-18,14.00,26.00,17.53
165811,8,2,2019-01-21,1.00,21.90,15.76
170936,4,1,2018-08-28,7.00,39.00,30.05
165811,6,1,2018-10-23,19.00,21.90,15.37
200838,8,2,2019-07-16,2.00,95.00,85.77
171979,7,2,2019-05-18,5.00,50.40,54.14
174022,4,1,2019-01-09,10.00,239.00,189.92
200838,8,2,2019-04-04,12.00,95.00,81.89
167108,6,1,2019-01-04,13.00,27.90,18.58
170295,8,2,2018-08-21,2.00,29.90,18.51
199219,6,1,2019-01-10,5.00,89.00,77.90
170069,8,2,2018-12-15,5.00,59.90,44.28
176139,8,2,2018-09-13,1.00,214.00,152.65
170936,9,2,2018-11-19,11.00,40.95,30.66
199219,4,1,2019-03-31,8.00,89.00,77.12
170936,8,2,2018-09-14,11.00,39.00,30.06
174022,7,2,2018-09-24,3.00,229.00,203.18
167108,6,1,2019-06-24,2.00,26.90,18.58
170936,4,1,2018-07-16,14.00,39.00,30.05
170936,7,2,2018-07-01,26.00,39.00,30.06
167108,8,2,2019-06-28,1.00,26.90,18.58
169281,7,2,2018-10-14,1.00,21.90,15.46
167108,5,1,2018-08-20,5.00,24.90,18.52
171979,5,1,2019-03-15,1.00,48.60,
170295,5,1,2019-07-14,8.00,26.00,17.65
172551,7,2,2018-07-24,10.00,93.90,78.89
200838,5,1,2019-06-09,8.00,95.00,85.99
165811,8,2,2019-01-05,3.00,21.90,15.76
165811,5,1,2019-03-16,7.00,21.90,15.75
176139,7,2,2018-07-27,2.00,194.24,151.38
200838,5,1,2019-04-26,8.00,95.00,84.46
194516,4,1,2019-06-30,1.00,43.80,27.44
176139,6,1,2018-11-22,3.00,199.00,147.48
174022,5,1,2019-06-14,11.00,239.00,201.02
172551,6,1,2018-08-22,12.00,90.50,81.84
200838,5,1,2019-01-10,1.00,95.00,81.19
165811,6,1,2018-08-09,51.00,20.90,15.71
172551,4,1,2019-05-22,7.00,95.90,85.65
170936,5,1,2019-05-02,5.00,39.00,30.15
171979,4,1,2018-08-31,1.00,42.60,26.81
165811,7,2,2018-10-10,4.00,21.90,15.37
199219,5,1,2019-05-13,8.00,89.00,146.27
172551,4,1,2019-04-30,1.00,93.90,80.38
171979,8,2,2018-09-02,2.00,42.60,26.80
199219,5,1,2019-01-25,4.00,89.00,78.09
176139,8,2,2019-03-27,1.00,295.50,142.00
171979,5,1,2019-07-04,3.00,50.40,28.95
171979,8,2,2018-12-13,4.00,43.50,28.46
167108,5,1,2018-11-29,2.00,27.90,18.61
174022,7,2,2019-05-18,1.00,239.00,380.77
167108,5,1,2019-04-12,3.00,26.90,18.62
167108,7,2,2018-12-16,7.00,27.90,18.80
167108,6,1,2019-05-26,1.00,26.90,18.62
174022,7,2,2019-02-18,-6.00,239.00,196.04
170295,8,2,2018-09-06,2.00,29.90,18.83
170295,8,2,2018-08-17,3.00,29.90,18.51
176139,8,2,2019-05-15,1.00,197.00,265.26
199219,8,2,2018-08-30,10.00,87.90,77.08
165811,6,1,2019-07-08,16.00,21.90,15.72
174022,7,2,2019-07-10,19.00,239.00,199.98
170295,5,1,2019-06-21,16.00,26.00,17.64
170936,5,1,2018-11-03,14.00,39.00,30.06
174022,4,1,2019-04-25,3.00,239.00,204.35
194516,7,2,2018-12-16,2.00,38.70,27.34
170936,4,1,2019-02-01,-6.00,39.00,30.13
167108,5,1,2019-04-29,5.00,26.90,18.62
200838,4,1,2019-01-16,8.00,87.90,81.39
199219,4,1,2018-07-05,20.00,87.90,77.75
171979,8,2,2019-06-10,1.00,50.40,28.95
170069,9,2,2018-11-30,3.00,62.90,45.15
200838,5,1,2018-10-14,17.00,95.00,85.53
174022,8,2,2019-03-05,4.00,399.00,188.50
176139,7,2,2018-09-26,10.00,194.24,152.67
172551,4,1,2018-12-08,1.00,86.70,84.26
165811,5,1,2018-07-19,13.00,20.90,15.60
176139,6,1,2019-01-07,1.00,199.00,141.48
170936,5,1,2019-04-09,4.00,39.00,30.13
171979,4,1,2019-01-29,1.00,46.30,28.11
170295,8,2,2019-03-22,9.00,36.75,15.78
165954,7,2,2019-07-09,53.00,8.70,5.83
176139,4,1,2019-05-27,2.00,197.00,141.85
199219,7,2,2018-08-03,6.00,87.90,77.79
165811,8,2,2019-07-14,1.00,21.90,15.72
172551,5,1,2019-05-11,40.00,90.50,82.39
200838,4,1,2018-08-23,5.00,104.00,84.82
167108,6,1,2019-07-06,6.00,26.90,18.58
167108,4,1,2019-02-17,-4.00,27.90,18.56
200838,7,2,2018-12-02,4.00,95.00,85.64
167108,4,1,2019-01-19,13.00,27.90,18.56
165811,6,1,2019-04-10,28.00,21.90,15.84
174022,7,2,2019-06-20,10.00,239.00,200.07
172551,5,1,2018-12-09,3.00,86.70,83.15
170936,5,1,2018-09-06,14.00,39.00,30.06
170936,5,1,2019-01-27,9.00,39.00,28.05
167108,4,1,2018-12-30,11.00,27.90,18.61
174022,4,1,2019-06-15,9.00,239.00,200.29
170936,5,1,2019-02-15,-11.00,39.00,30.13
170936,8,2,2018-12-15,3.00,39.00,30.08
172551,6,1,2019-02-01,-4.00,98.90,86.43
172551,7,2,2018-10-19,10.00,90.50,82.42
172551,5,1,2018-07-27,3.00,90.50,81.06
169281,4,1,2018-12-21,3.00,21.90,15.42
165811,4,1,2019-04-28,4.00,21.90,15.84
174022,8,2,2019-06-17,6.00,239.00,199.86
167108,4,1,2019-02-21,6.00,27.90,18.56
174022,6,1,2019-06-18,2.00,239.00,200.08
171979,7,2,2019-03-03,5.00,60.90,28.19
200838,4,1,2018-07-07,8.00,104.00,84.20
200838,8,2,2018-07-28,4.00,95.90,85.73
167108,8,2,2019-02-23,2.00,27.90,18.57
200838,7,2,2018-08-02,2.00,95.90,84.43
200838,8,2,2018-09-03,3.00,95.90,84.96
167108,6,1,2018-09-30,3.00,38.90,23.55
172551,6,1,2019-03-18,12.00,90.50,78.25
200838,8,2,2018-12-21,30.00,87.90,82.60
174022,7,2,2018-11-19,2.00,256.00,194.32
174022,8,2,2019-07-24,2.00,239.00,199.95
170936,8,2,2019-01-07,18.00,39.00,28.05
170936,8,2,2019-03-12,10.00,58.50,30.13
199219,4,1,2019-07-28,2.00,89.00,78.76
165811,7,2,2018-11-17,6.00,21.90,15.37
170936,6,1,2018-08-21,3.00,39.00,30.05
200838,6,1,2019-06-06,2.00,95.00,85.22
199219,7,2,2019-04-27,6.00,89.00,77.77
172551,5,1,2018-07-14,4.00,98.90,78.93
171979,4,1,2018-07-19,2.00,49.60,28.41
172551,7,2,2018-11-06,6.00,93.90,83.41
174022,6,1,2019-07-06,2.00,239.00,200.00
200838,6,1,2018-10-19,2.00,95.00,85.53
172671,4,1,2018-11-22,2.00,19.90,10.51
174022,7,2,2019-01-02,13.00,239.00,191.70
165811,5,1,2019-03-14,10.00,21.90,15.75
165811,5,1,2018-10-20,10.00,21.90,15.38
176139,4,1,2019-03-20,3.00,197.00,142.00
200838,5,1,2019-03-18,8.00,95.00,81.19
172551,4,1,2019-01-18,8.00,90.50,82.51
171979,5,1,2019-02-08,-1.00,46.30,29.02
171979,4,1,2018-11-06,3.00,46.30,28.11
176139,5,1,2019-06-14,1.00,197.00,141.85
174022,8,2,2019-06-27,5.00,239.00,199.86
174022,7,2,2018-10-10,2.00,256.00,194.32
172551,7,2,2018-07-21,5.00,93.90,78.90
170936,4,1,2019-02-23,10.00,39.00,30.13
165811,5,1,2019-01-04,4.00,21.90,15.76
174022,8,2,2018-07-11,3.00,239.00,200.65
165954,4,1,2019-07-03,1.00,8.70,5.83
194516,6,1,2019-07-22,7.00,43.80,27.44
171979,8,2,2018-09-12,1.00,50.50,28.13
200838,6,1,2019-01-29,8.00,95.00,82.88
194516,4,1,2018-10-27,9.00,34.50,27.19
194516,6,1,2019-06-07,3.00,43.80,27.44
165811,6,1,2018-10-21,3.00,21.90,15.37
200838,8,2,2019-07-23,4.00,95.00,85.77
200838,8,2,2018-07-02,5.00,95.90,85.88
176139,6,1,2018-11-03,3.00,229.00,147.89
174022,5,1,2019-02-08,-5.00,239.00,188.02
200838,8,2,2018-11-28,1.00,95.00,85.63
172671,8,2,2018-10-10,3.00,19.90,10.02
174022,8,2,2018-12-27,12.00,249.00,191.58
194516,7,2,2018-09-17,2.00,45.60,28.63
172671,5,1,2019-03-04,1.00,19.90,
167108,4,1,2019-06-02,3.00,26.90,18.58
200838,8,2,2018-07-01,3.00,95.90,85.88
171979,4,1,2018-08-17,1.00,49.60,28.66
199219,4,1,2018-09-15,1.00,90.90,77.45
176139,8,2,2019-05-01,1.00,197.00,141.85
174022,6,1,2018-11-28,5.00,229.00,189.49
172671,6,1,2019-06-11,1.00,19.90,10.97
170936,7,2,2019-02-06,-5.00,39.00,30.13
194516,5,1,2018-10-17,15.00,34.50,27.19
170936,6,1,2019-03-07,11.00,39.00,30.13
194516,6,1,2018-10-15,3.00,45.60,27.19
194516,7,2,2018-11-14,23.00,38.70,27.49
170936,7,2,2018-12-10,5.00,39.00,30.08
172551,4,1,2019-05-25,2.00,95.90,85.65
167108,5,1,2019-02-25,2.00,27.90,18.56
165811,5,1,2018-08-17,9.00,20.90,15.71
176139,5,1,2019-03-19,2.00,197.00,142.00
170295,6,1,2018-07-27,8.00,29.90,18.67
171979,4,1,2019-03-28,1.00,44.40,28.80
172551,8,2,2018-08-09,2.00,93.90,81.47
176139,8,2,2019-04-05,4.00,197.00,142.00
172671,5,1,2019-01-26,1.00,19.90,10.64
169281,8,2,2019-06-30,1.00,21.90,15.91
